1,0.1,55,0.07410767920156743,97.75,93.21,0.24001948725199326
1,0.1,56,0.06095846088484247,98.03333333333333,94.8,0.17276087306207047
1,0.1,57,0.06502007903095255,97.78333333333333,95.19,0.17491891590994782
1,0.1,58,0.06716968670011834,97.66666666666667,92.09,0.28029729903675615
1,0.1,59,0.07236258891668726,97.41666666666667,91.2,0.32733580060303213
1,0.1,60,0.08892711444183234,97.16666666666667,92.55,0.25199054992757736
1,0.1,61,0.18694862358747644,94.38333333333334,92.7,0.22065701216459274
1,0.1,62,0.13515867768449985,95.65,95.98,0.13252212942112238
1,0.1,63,0.1293801393439161,95.76666666666667,96.03,0.13402081238105892
1,0.1,64,0.11625266249509568,96.2,89.93,0.31050240945070984
1,0.1,65,0.12062040106096167,96.11666666666666,91.54,0.2860915087163448
1,0.1,66,0.09876040167155418,96.85,94.43,0.1880530224274844
1,0.1,67,0.11867202980879774,96.23333333333333,92.46,0.24100288053974508
1,0.1,68,0.09742688986056662,96.78333333333333,94.88,0.16820696209091693
1,0.1,69,0.09411361250788608,97.2,96.24,0.12328471332555636
1,0.1,70,0.07647965238132376,97.45,95.92,0.13176838639657945
1,0.1,71,0.07922081058805293,97.65,90.49,0.3334335566870868
1,0.1,72,0.08768889379311115,97.15,93.57,0.21530673084780574
1,0.1,73,0.08398102378433055,97.31666666666666,95.2,0.16415634479839356
1,0.1,74,0.08019054253050621,97.33333333333333,94.6,0.18814274348784238
1,0.1,75,0.08227009401517979,97.18333333333334,79.18,0.8541740488260985
1,0.1,76,0.09669195262200021,97.11666666666666,92.87,0.22956432407721877
1,0.1,77,0.07771063865499293,97.46666666666667,95.93,0.1324166477518156
1,0.1,78,0.07782565683443496,97.53333333333333,94.22,0.18637142417952418
1,0.1,79,0.0761938131156754,97.3,95.67,0.15620372975012287
1,0.1,80,0.069727973318956,97.65,93.05,0.24704390719532968
1,0.1,81,0.06646865865889381,97.95,96.09,0.133322910660645
1,0.1,82,0.07233043371679936,97.66666666666667,94.26,0.18951164988800884
1,0.1,83,0.06353667643951609,97.91666666666667,95.85,0.1423085918975994
1,0.1,84,0.0612425112977941,97.95,89.21,0.3963851468451321
1,0.1,85,0.06517493683210712,97.7,95.77,0.14455689141526817
1,0.1,86,0.08930348767403593,96.91666666666667,92.75,0.26731894502416254
1,0.1,87,0.08360277978267441,97.33333333333333,94.26,0.18914000406861306
1,0.1,88,0.06037963062841842,97.88333333333334,94.53,0.1914416009397246
1,0.1,89,0.06771231547711377,97.8,94.24,0.19934653820469975
